R,bos,dir,entry,grade,maturity,member_det,member_event,mode,nest_depth,net,ote,outcome,phase,quad,sl,strength,sweep,sym,target,ts,zone_hi,zone_lo
0.53,False,SHORT,450.625,2,0.776,fvg_n,FVG_N_RETEST,intrabar,0,-0.7922,True,target,False,early/A,451.1,0.6,False,APOLLOTYRE,450.375,2026-07-03T11:20:00+05:30,451.1,450.15
-3.577777777777778,False,SHORT,1471.5,5,0.829,fvg_n,FVG_N_RETEST,intrabar,2,-4.086,True,gap,False,early/A,1476.0,0.6,False,COFORGE,1365.25,2026-07-03T11:20:00+05:30,1469.1,1463.1
-2.1555555555555554,False,SHORT,1471.5,5,0.829,fvg_n,FVG_N_RETEST,intrabar,2,-2.6637,True,gap,False,early/A,1476.0,0.6,False,COFORGE,1365.25,2026-07-03T11:30:00+05:30,1469.1,1463.1
0.53,False,SHORT,450.625,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-0.7922,True,target,False,early/A,451.1,0.6,False,APOLLOTYRE,450.375,2026-07-03T11:50:00+05:30,451.1,450.15
1.83,False,SHORT,449.4,2,0.811,fvg_n,FVG_N_RETEST,intrabar,0,0.7693,True,target,False,early/A,450.0,0.6,False,APOLLOTYRE,448.3,2026-07-03T12:20:00+05:30,450.0,448.8
-1.0,False,SHORT,42115.0,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.6605,True,stop,False,early/A,42210.0,0.6,False,BOSCHLTD,40627.5,2026-07-03T12:40:00+05:30,42210.0,42020.0
0.5,False,SHORT,450.0,3,0.811,ob_taught,OB_RETEST,intrabar,0,-0.7585,True,target,True,early/A,450.5,0.7,False,APOLLOTYRE,449.75,2026-07-03T13:05:00+05:30,450.5,449.5
2.34,False,SHORT,42115.0,3,0.644,fvg_n,FVG_N_RETEST,intrabar,0,1.6795,True,target,True,early/A,42210.0,0.6,False,BOSCHLTD,41892.5,2026-07-03T14:25:00+05:30,42210.0,42020.0
-1.0,False,SHORT,42015.0,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-2.9138,True,stop,False,early/A,42045.0,0.6,True,BOSCHLTD,41802.5,2026-07-06T09:20:00+05:30,42045.0,41985.0
-1.0,False,SHORT,1471.8,1,0.0,ob_taught,OB_RETEST,intrabar,0,-5.8979,True,stop,False,early/A,1472.2,0.7,False,COFORGE,1462.35,2026-07-06T09:20:00+05:30,1472.2,1471.4
-1.4489795918367347,False,SHORT,1476.25,1,0.0,ob_taught,BRK_RETEST,intrabar,0,-2.318,True,gap,False,early/A,1478.7,0.7,False,COFORGE,1462.35,2026-07-06T09:25:00+05:30,1478.7,1473.8
-1.6666666666666667,False,SHORT,1484.9,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-2.8268,True,gap,False,early/A,1486.7,0.6,False,COFORGE,1462.35,2026-07-06T09:30:00+05:30,1486.7,1483.1
-1.0,False,SHORT,448.45,3,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-2.3849,True,stop,True,early/A,448.9,0.6,True,APOLLOTYRE,446.55,2026-07-06T09:35:00+05:30,448.9,448.0
-1.0,False,SHORT,448.775,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,-2.3171,True,stop,False,early/A,449.25,0.6,True,APOLLOTYRE,446.55,2026-07-06T09:45:00+05:30,449.25,448.3
7.08,False,SHORT,42015.0,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,5.1662,True,target,False,early/A,42045.0,0.6,True,BOSCHLTD,41802.5,2026-07-06T09:50:00+05:30,42045.0,41985.0
-5.186046511627907,False,SHORT,1469.55,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-6.161,True,gap,False,early/A,1471.7,0.6,False,COFORGE,1462.35,2026-07-06T09:50:00+05:30,1471.7,1467.4
7.08,False,SHORT,42015.0,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,5.1662,True,target,False,early/A,42045.0,0.6,True,BOSCHLTD,41802.5,2026-07-06T09:55:00+05:30,42045.0,41985.0
-4.209302325581396,False,SHORT,1469.55,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-5.1843,True,gap,False,early/A,1471.7,0.6,False,COFORGE,1462.35,2026-07-06T09:55:00+05:30,1471.7,1467.4
-1.0,False,SHORT,42192.5,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-2.2431,True,stop,False,early/A,42240.0,0.6,True,BOSCHLTD,41802.5,2026-07-06T10:00:00+05:30,42240.0,42145.0
-2.0232558139534884,False,SHORT,1469.55,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-2.9982,True,gap,False,early/A,1471.7,0.6,False,COFORGE,1462.35,2026-07-06T10:05:00+05:30,1471.7,1467.4
